ts,equity,mode,bias,active_bias,reason,price,adx15,ema9,ema21,rsi5,atr5,vol,vol_sma,don_hi,don_lo,vol_regime,atr_pct15,atrp_low,atrp_high
2026-03-06T08:38:12.544968+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:38:22.962718+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:38:33.340345+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:38:43.717480+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:38:54.096930+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:39:04.509511+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:39:14.927052+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:39:25.305072+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:39:35.719684+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:39:46.095282+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:39:56.506397+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:40:06.882866+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:40:17.292983+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:40:27.708475+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:40:38.118197+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:40:48.496238+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:40:58.877922+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:41:09.289503+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:41:19.673741+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:41:30.086388+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:41:40.465422+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.6,23.700819,2078.852379,2077.741957,51.219442,2.820121,184850.857,140412.00535,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:41:50.844245+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:42:01.229405+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:42:11.618931+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:42:22.036966+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:42:32.415573+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:42:42.805977+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:42:53.184651+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:43:03.582750+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:43:14.975550+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:43:25.357343+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:43:35.816319+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:43:46.189743+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:43:56.563898+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:44:06.971906+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:44:17.354397+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:44:27.744106+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:44:38.126518+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:44:48.539849+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:44:58.944326+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:45:09.328353+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:45:19.738447+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2077.4,23.700819,2078.561903,2077.710876,50.761644,2.836424,70229.69,141133.98985,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:45:30.148258+00:00,4761.55,TREND,SHORT,SHORT,ema_not_aligned_short,2079.45,23.700819,2078.739523,2077.868977,55.146979,2.8604,346046.019,149629.28605,,,NORMAL,0.00333,0.00309,0.006593
2026-03-06T08:45:40.528893+00:00,4761.55,TREND,NONE,LONG,trend_pullback_entry,2079.45,23.689836,2078.739523,2077.868977,55.146979,2.8604,346046.019,149629.28605,,,NORMAL,0.003294,0.003083,0.006577
2026-03-06T09:04:59.200361+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:05:09.586701+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:05:19.961529+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:05:30.351325+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:05:40.761771+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:05:51.139664+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:06:01.513569+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:06:11.937400+00:00,4689.79,TREND,SHORT,SHORT,ema_not_aligned_short,2075.13,23.4314,2078.068316,2077.800352,45.196752,2.876791,217558.635,144810.42905,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:06:22.351073+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:06:32.884177+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:06:43.291389+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:06:53.698789+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:09:49.200178+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:10:00.057787+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:10:11.112061+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:10:21.827969+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:10:32.532450+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:10:43.401179+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:10:53.786133+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2074.6,23.4314,2077.374652,2077.5094,44.184485,2.79324,106363.894,139528.05495,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:11:04.324339+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:11:14.876338+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:11:25.577674+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:11:36.300451+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:11:46.991670+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:11:57.860432+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:12:08.743504+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:12:19.458026+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:12:30.027678+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:12:40.741962+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:12:51.753781+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:13:02.456503+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:13:13.345977+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:13:24.438294+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:13:35.167767+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:13:46.052923+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:13:56.775257+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:14:07.476214+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:14:18.339205+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:14:29.042674+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:14:39.950179+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:14:50.817523+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:15:01.848557+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:15:12.561026+00:00,4689.79,TREND,SHORT,SHORT,breakout_blocked_adx,2071.09,23.4314,2076.117722,2076.925834,38.045363,2.933072,294821.466,139389.3249,,,NORMAL,0.003303,0.003066,0.00654
2026-03-06T09:15:23.586758+00:00,4689.79,TREND,SHORT,SHORT,trend_breakout_entry,2063.9,24.594153,2073.674178,2075.74169,29.113903,3.242909,304469.546,153122.5371,,,NORMAL,0.003499,0.003049,0.006506
2026-03-06T09:23:53.358323+00:00,4681.53,TREND,SHORT,SHORT,trend_breakout_entry,2062.27,24.594153,2071.393342,2074.517007,27.514167,3.351965,245910.952,161135.9645,,,NORMAL,0.003499,0.003049,0.006506
2026-03-06T09:40:59.577685+00:00,4728.72,TREND,SHORT,SHORT,breakout_blocked_vol_spike,2051.05,26.4673,2060.752553,2067.92663,19.184294,3.624961,124540.675,169828.29595,,,NORMAL,0.003588,0.003032,0.006469
2026-03-06T09:41:10.049662+00:00,4728.72,TREND,SHORT,SHORT,breakout_blocked_vol_spike,2051.05,26.4673,2060.752553,2067.92663,19.184294,3.624961,124540.675,169828.29595,,,NORMAL,0.003588,0.003032,0.006469
2026-03-06T09:41:20.630277+00:00,4728.72,TREND,SHORT,SHORT,trend_breakout_entry,2051.66,26.4673,2063.178191,2069.614324,19.544909,3.654732,251997.766,166485.14585,,,NORMAL,0.003588,0.003032,0.006469
2026-03-06T09:50:22.267798+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2054.22,28.73551,2059.446042,2066.680589,26.942092,3.933803,328823.207,178843.9507,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:50:32.990265+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:50:43.537861+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2054.22,28.73551,2059.446042,2066.680589,26.942092,3.933803,328823.207,178843.9507,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:50:54.254189+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:51:04.953123+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:51:15.671888+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:51:26.232811+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:51:36.940548+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2054.22,28.73551,2059.446042,2066.680589,26.942092,3.933803,328823.207,178843.9507,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:51:47.796888+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2054.22,28.73551,2059.446042,2066.680589,26.942092,3.933803,328823.207,178843.9507,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:51:58.499267+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:52:09.208216+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:52:20.230534+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:52:31.093367+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:52:41.982469+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:52:52.388153+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:53:03.285016+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:53:13.845470+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:53:24.541947+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:53:35.242735+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:53:45.939872+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:53:56.814307+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:54:07.674794+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:54:18.213399+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:54:29.103526+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:54:43.106175+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:54:53.734034+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:55:04.117010+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
2026-03-06T09:55:14.821307+00:00,4673.01,TREND,SHORT,SHORT,no_setup_short,2052.16,28.73551,2057.988834,2065.36051,25.256364,3.897337,172071.58,182977.0213,,,NORMAL,0.003727,0.003014,0.006431
